6.249994e-06
2.79788145299868e-07
(-0.334334, 1.185183)
(0.999499, 0.000001)
-1.000000 0.000000e+00 
-0.997497 6.262519e-06 
-0.994995 6.262519e-06 
-0.992492 6.262519e-06 
-0.989990 6.262519e-06 
-0.987487 6.262519e-06 
-0.984985 6.262519e-06 
-0.982482 6.262519e-06 
-0.979980 6.262519e-06 
-0.977477 6.262519e-06 
-0.974975 6.262519e-06 
-0.972472 6.262519e-06 
-0.969970 6.262519e-06 
-0.967467 6.262519e-06 
-0.964965 6.262519e-06 
-0.962462 6.262519e-06 
-0.959960 6.262519e-06 
-0.957457 6.262519e-06 
-0.954955 6.262519e-06 
-0.952452 6.262519e-06 
-0.949950 6.262519e-06 
-0.947447 6.262519e-06 
-0.944945 6.262519e-06 
-0.942442 6.262519e-06 
-0.939940 6.262519e-06 
-0.937437 6.262519e-06 
-0.934935 6.262519e-06 
-0.932432 6.262519e-06 
-0.929930 6.262519e-06 
-0.927427 6.262519e-06 
-0.924925 6.262519e-06 
-0.922422 6.262519e-06 
-0.919920 6.262519e-06 
-0.917417 6.262519e-06 
-0.914915 6.262519e-06 
-0.912412 6.262519e-06 
-0.909910 6.262519e-06 
-0.907407 6.262519e-06 
-0.904905 6.262519e-06 
-0.902402 6.262519e-06 
-0.899900 6.262519e-06 
-0.897397 6.262519e-06 
-0.894895 6.262519e-06 
-0.892392 6.262519e-06 
-0.889890 6.262519e-06 
-0.887387 6.262519e-06 
-0.884885 6.262519e-06 
-0.882382 6.262519e-06 
-0.879880 6.262519e-06 
-0.877377 6.262519e-06 
-0.874875 6.262519e-06 
-0.872372 6.262519e-06 
-0.869870 6.262519e-06 
-0.867367 6.262519e-06 
-0.864865 6.262519e-06 
-0.862362 6.262519e-06 
-0.859860 6.262519e-06 
-0.857357 6.262519e-06 
-0.854855 6.262519e-06 
-0.852352 6.262519e-06 
-0.849850 6.262519e-06 
-0.847347 6.262519e-06 
-0.844845 6.262519e-06 
-0.842342 6.262519e-06 
-0.839840 6.262519e-06 
-0.837337 6.262519e-06 
-0.834835 6.262519e-06 
-0.832332 6.262519e-06 
-0.829830 6.262519e-06 
-0.827327 6.262519e-06 
-0.824825 6.262519e-06 
-0.822322 6.262519e-06 
-0.819820 6.262519e-06 
-0.817317 6.262519e-06 
-0.814815 6.262519e-06 
-0.812312 6.262519e-06 
-0.809810 6.262519e-06 
-0.807307 6.262519e-06 
-0.804805 6.262519e-06 
-0.802302 6.262519e-06 
-0.799800 6.262519e-06 
-0.797297 6.262519e-06 
-0.794795 6.262519e-06 
-0.792292 6.262519e-06 
-0.789790 6.262519e-06 
-0.787287 6.262519e-06 
-0.784785 6.262519e-06 
-0.782282 6.262519e-06 
-0.779780 6.262519e-06 
-0.777277 6.262519e-06 
-0.774775 6.262519e-06 
-0.772272 6.262519e-06 
-0.769770 6.262519e-06 
-0.767267 6.262519e-06 
-0.764765 6.262519e-06 
-0.762262 6.262519e-06 
-0.759760 6.262519e-06 
-0.757257 6.262519e-06 
-0.754755 6.262519e-06 
-0.752252 6.262519e-06 
-0.749750 6.262519e-06 
-0.747247 6.262519e-06 
-0.744745 6.262519e-06 
-0.742242 6.262519e-06 
-0.739740 6.262519e-06 
-0.737237 6.262519e-06 
-0.734735 6.262519e-06 
-0.732232 6.262519e-06 
-0.729730 6.262519e-06 
-0.727227 6.262519e-06 
-0.724725 6.262519e-06 
-0.722222 6.262519e-06 
-0.719720 6.262519e-06 
-0.717217 6.262519e-06 
-0.714715 6.262519e-06 
-0.712212 6.262519e-06 
-0.709710 6.262519e-06 
-0.707207 6.262519e-06 
-0.704705 6.262519e-06 
-0.702202 6.262519e-06 
-0.699700 6.262519e-06 
-0.697197 6.262519e-06 
-0.694695 6.262519e-06 
-0.692192 6.262519e-06 
-0.689690 6.262519e-06 
-0.687187 6.262519e-06 
-0.684685 6.262519e-06 
-0.682182 6.262519e-06 
-0.679680 6.262519e-06 
-0.677177 6.262519e-06 
-0.674675 6.262519e-06 
-0.672172 6.262519e-06 
-0.669670 6.262519e-06 
-0.667167 6.262519e-06 
-0.664665 6.262519e-06 
-0.662162 6.262519e-06 
-0.659660 6.262519e-06 
-0.657157 6.262519e-06 
-0.654655 6.262519e-06 
-0.652152 6.262519e-06 
-0.649650 6.262519e-06 
-0.647147 6.262519e-06 
-0.644645 6.262519e-06 
-0.642142 6.262519e-06 
-0.639640 6.262519e-06 
-0.637137 6.262519e-06 
-0.634635 6.262519e-06 
-0.632132 6.262519e-06 
-0.629630 6.262519e-06 
-0.627127 6.262519e-06 
